Suburb,Address,Rooms,Type,Price,Distance,Bedroom,CouncilArea,Lattitude,Longtitude
BURWOOD,2/277 Warrigal Rd,2,t,700000,10.4,2,Monash City Council,-37.84743,145.09657
CARRUM DOWNS,38 Trafford Rd,4,h,525000,34.9,4,Frankston City Council,-38.08981,145.17353
CHADSTONE,2/15 Atkinson St,2,h,510000,11.7,2,Monash City Council,-37.88321,145.09594
CHELTENHAM,1 Dewrang St,3,h,1010000,17.9,3,Bayside City Council,-37.95746,145.06706
CHELTENHAM,1/21 Kayden St,2,u,601000,17.9,2,Bayside City Council,-37.95745,145.07219
CHELTENHAM,6 Tilley St,3,h,1145000,17.9,3,Bayside City Council,-37.96911,145.07271
CHELTENHAM,37 Woodland Dr,3,h,755000,17.9,3,Bayside City Council,-37.95342,145.06026
CLAYTON,7 Jaguar Dr,4,h,1040000,16.7,4,Monash City Council,-37.92374,145.13222
CLAYTON SOUTH,1/1 Hadkinson St,3,u,700000,17.5,3,Kingston City Council,-37.93296,145.12664
DANDENONG,7 Eton Ct,3,h,560000,24.7,3,Greater Dandenong City Council,-37.97938,145.23035
DANDENONG,43 Power St,3,h,665000,24.7,3,Greater Dandenong City Council,-37.98914,145.22531
DINGLEY VILLAGE,4 Ruby Pl,4,h,1255000,22.2,4,Kingston City Council,-37.97533,145.12278
DINGLEY VILLAGE,1/270 Spring Rd,2,u,595000,22.2,2,Kingston City Council,-37.9811,145.13807
EDITHVALE,91 Edithvale Rd,6,h,1850000,27,6,Kingston City Council,-38.03548,145.11763
EDITHVALE,24 Tudor Ct,2,u,612500,27,2,Kingston City Council,-38.03093,145.11618
FRANKSTON,81 Dalpura Cct,3,h,491000,38,3,Frankston City Council,-38.13759,145.17054
FRANKSTON,2 Lytham Ct,3,h,566000,38,3,Frankston City Council,-38.13669,145.14049
FRANKSTON,59 Summit Rd,3,h,740000,38,3,Frankston City Council,-38.15882,145.12914
FRANKSTON SOUTH,641 Nepean Hwy,4,h,1400000,38,4,Frankston City Council,-38.16121,145.10381
GLEN WAVERLEY,37 Brentwood Dr,4,h,1130000,16.7,4,Monash City Council,-37.90004,145.17205
GLEN WAVERLEY,11 Buller Dr,4,h,1331000,16.7,4,Monash City Council,-37.86584,145.16502
GLEN WAVERLEY,19 Norfolk St,4,h,1100000,16.7,4,Monash City Council,-37.89814,145.14457
GLEN WAVERLEY,1/14 Utah Rd,3,u,1135000,16.7,3,Monash City Council,-37.86931,145.15081
HAMPTON,68 Littlewood St,4,h,2905000,13.8,4,Bayside City Council,-37.93571,145.00964
HAMPTON,53 Teddington Rd,2,h,1695000,13.8,2,Bayside City Council,-37.93594,145.0195
HAMPTON,28 The Avenue,4,h,2550000,13.8,4,Bayside City Council,-37.93167,145.00134
HAMPTON PARK,14 Tatterson St,3,h,561000,33.3,3,Casey City Council,-38.03378,145.2621
HIGHETT,8 Sydenham St,3,h,1600000,16,3,Bayside City Council,-37.95357,145.02651
HUGHESDALE,1/7 Dalston Rd,3,u,1203500,12.3,3,Monash City Council,-37.89829,145.08141
HUGHESDALE,198 Poath Rd,3,h,1250000,12.3,3,Monash City Council,-37.90192,145.0756
KEYSBOROUGH,19 The Strand,4,h,1250000,25.2,4,Greater Dandenong City Council,-38.00512,145.14935
MENTONE,5A Elizabeth St,3,t,1010000,20,3,Kingston City Council,-37.98009,145.06118
MENTONE,1 Rogers St,5,h,1485000,20,5,Kingston City Council,-37.98439,145.06812
MOUNT WAVERLEY,2/4 Clovelly Ct,4,t,1250800,14.2,4,Monash City Council,-37.86463,145.14284
MOUNT WAVERLEY,14 Gloucester St,4,h,1327000,14.2,4,Monash City Council,-37.85896,145.11484
MOUNT WAVERLEY,1/2 Gwynne St,2,u,670000,14.2,2,Monash City Council,-37.87128,145.13051
MOUNT WAVERLEY,3 Rowan Ct,3,h,1615000,14.2,3,Monash City Council,-37.88569,145.1438
MOUNT WAVERLEY,14 Wadham Pde,4,h,1400000,14.2,4,Monash City Council,-37.87118,145.12478
MOUNT WAVERLEY,4/1 Winbourne Rd,2,u,620000,14.2,2,Monash City Council,-37.87677,145.11961
MULGRAVE,16 Morawa Dr,3,h,800000,18.8,3,Monash City Council,-37.92783,145.19685
NOBLE PARK,26 Forster St,3,h,730000,22.7,3,Greater Dandenong City Council,-37.96015,145.16618
NOBLE PARK,6 Helen Ct,3,h,676000,22.7,3,Greater Dandenong City Council,-37.96968,145.16832
NOBLE PARK,13 Mather Rd,4,h,805000,22.7,4,Greater Dandenong City Council,-37.97412,145.18022
NOBLE PARK,25 Moodemere St,3,h,802000,22.7,3,Greater Dandenong City Council,-37.97712,145.17516
OAKLEIGH,17 John St,2,h,1225000,12.3,2,Monash City Council,-37.90193,145.10107
OAKLEIGH EAST,16 Leumear St,3,h,1292000,12.3,3,Monash City Council,-37.90295,145.11939
OAKLEIGH EAST,2/83 Patrick St,4,t,912000,12.3,4,Monash City Council,-37.90822,145.12036
PARKDALE,5 Booth St,2,h,1270000,21.5,2,Kingston City Council,-37.99482,145.08459
PARKDALE,45 Eighth St,5,h,1485000,21.5,5,Kingston City Council,-37.98928,145.07798
PARKDALE,20 Hawke St,4,h,1137500,21.5,4,Kingston City Council,-37.98464,145.08185
PARKDALE,3 Surf St,3,h,1415000,21.5,3,Kingston City Council,-37.99827,145.07497
SANDRINGHAM,2/1 George St,3,u,630000,15.2,3,Bayside City Council,-37.95541,145.02944
SANDRINGHAM,8/7 Neptune St,2,u,760000,15.2,2,Bayside City Council,-37.95142,145.01977
SANDRINGHAM,79 Victoria St,4,h,2100000,15.2,4,Bayside City Council,-37.95694,145.01936
SEAFORD,12 Riviera St,4,h,795000,35.4,4,Frankston City Council,-38.08814,145.12598
WHEELERS HILL,9 Mill Ct,4,h,1200000,16.7,4,Monash City Council,-37.91874,145.19157
WHEELERS HILL,49 Phoenix Dr,5,h,1223000,16.7,5,Monash City Council,-37.91199,145.18419
WHEELERS HILL,5 Rubens Ct,4,h,1035000,16.7,4,Monash City Council,-37.91075,145.18758
BERWICK,9 Geranium Ct,4,h,920000,35.2,4,Casey City Council,-38.0683,145.33833
BERWICK,9 Sunview Pl,4,h,950000,35.2,4,Casey City Council,-38.06788,145.33967
BRIGHTON,10/32 Outer Cr,3,u,1180000,10.5,3,Bayside City Council,-37.90542,144.99817
BRIGHTON EAST,1/3 Gleniffer Av,2,u,585000,10.3,2,Bayside City Council,-37.93171,145.03041
BRIGHTON EAST,90 Thomas St,4,h,1580000,10.3,4,Bayside City Council,-37.91053,145.02447
BURWOOD,14 Cumming St,3,h,1530000,10.4,3,Monash City Council,-37.85126,145.1132
CARRUM DOWNS,40 Whimbrel Cr,4,h,647000,34.9,4,Frankston City Council,-38.10984,145.17062
CHADSTONE,1/11 Hiscock St,3,t,930000,11.7,3,Monash City Council,-37.88289,145.09871
CLAYTON,6 Harlington St,3,h,1018000,16.7,3,Monash City Council,-37.92063,145.11186
CRANBOURNE NORTH,5 Aspera Pl,4,h,670000,34.7,4,Casey City Council,-38.07898,145.3165
DANDENONG NORTH,2 Chifley Cr,3,h,465000,24.7,3,Greater Dandenong City Council,-37.9674,145.20552
DANDENONG NORTH,24 Crawford Av,4,h,614000,24.7,4,Greater Dandenong City Council,-37.967,145.19658
DANDENONG NORTH,64 Waranga St,4,h,930000,24.7,4,Greater Dandenong City Council,-37.94264,145.21786
DINGLEY VILLAGE,2 Cormorant Pl,3,h,806000,22.2,3,Kingston City Council,-37.98086,145.11993
DINGLEY VILLAGE,4 Marjorie Av,3,h,892000,22.2,3,Kingston City Council,-37.98186,145.13081
EDITHVALE,96 Berry Av,5,h,1260000,27,5,Kingston City Council,-38.04105,145.1216
FRANKSTON,87 Aquarius Dr,3,h,565000,38,3,Frankston City Council,-38.16483,145.16383
FRANKSTON SOUTH,14 Hoadley Av,3,h,810000,38,3,Frankston City Council,-38.15983,145.11351
GLEN WAVERLEY,15 Alimar Rd,3,h,1908000,16.7,3,Monash City Council,-37.88462,145.17315
GLEN WAVERLEY,1 Dorset St,3,h,1070000,16.7,3,Monash City Council,-37.89813,145.14652
HALLAM,87 Frawley Rd,3,h,1300000,32.3,3,Casey City Council,-38.00128,145.27213
HAMPTON,7/4 Small St,1,u,580000,13.8,1,Bayside City Council,-37.93953,145.00096
HAMPTON EAST,3/8 Eldon Ct,2,t,771000,13.8,2,Bayside City Council,-37.94083,145.03682
HAMPTON PARK,75 Pound Rd,4,h,622000,33.3,4,Casey City Council,-38.02683,145.25871
HAMPTON PARK,6 The Mews,3,h,400000,33.3,3,Casey City Council,-38.0457,145.27395
HIGHETT,44 Graham Rd,3,h,1430000,16,3,Bayside City Council,-37.9511,145.04171
HIGHETT,33 Haynes St,4,h,1820000,16,4,Bayside City Council,-37.94882,145.03111
HUGHESDALE,40 Canterbury St,5,h,1475000,12.3,5,Monash City Council,-37.90403,145.08118
MENTONE,11/19 Brindisi St,2,u,640000,20,2,Kingston City Council,-37.98346,145.06313
MENTONE,21 Derwent St,4,h,1322000,20,4,Kingston City Council,-37.97911,145.08045
MENTONE,1/1 Franklin St,3,t,940000,20,3,Kingston City Council,-37.97759,145.06482
MORDIALLOC,49 Jenkins St,4,h,1400000,21.5,4,Kingston City Council,-38.00429,145.10286
MORDIALLOC,9A Montgomery St,3,t,1627000,21.5,3,Kingston City Council,-38.00644,145.08478
MOUNT WAVERLEY,1 Kingswood Av,3,h,1150000,14.2,3,Monash City Council,-37.89469,145.12363
MOUNT WAVERLEY,2/9 Mummery St,3,t,1375000,14.2,3,Monash City Council,-37.87904,145.12911
MOUNT WAVERLEY,45 Oakern St,3,h,850000,14.2,3,Monash City Council,-37.88598,145.1229
MOUNT WAVERLEY,15 Virginia St,3,h,1850000,14.2,3,Monash City Council,-37.87754,145.12076
MULGRAVE,3 Catesby Cl,5,h,1016000,18.8,5,Monash City Council,-37.93706,145.21124
MULGRAVE,1 Sutherland Ct,4,h,992000,18.8,4,Monash City Council,-37.91375,145.16438
NOBLE PARK,200 Railway Pde,3,h,650000,22.7,3,Greater Dandenong City Council,-37.97593,145.18931
OAKLEIGH,32 Stamford Rd,3,h,1365000,12.3,3,Monash City Council,-37.89542,145.10055
OAKLEIGH EAST,1/22 Nonna St,3,h,875000,12.3,3,Monash City Council,-37.90088,145.11692
OAKLEIGH SOUTH,8 Cedar Ct,3,h,880000,15.5,3,Kingston City Council,-37.94043,145.09314
OAKLEIGH SOUTH,19 Murumba Dr,3,h,1150000,15.5,3,Kingston City Council,-37.9237,145.09211
OAKLEIGH SOUTH,4/1248 North Rd,4,u,774000,15.5,4,Kingston City Council,-37.91121,145.09598
OAKLEIGH SOUTH,6 Sinclair St,3,h,1122000,15.5,3,Kingston City Council,-37.92109,145.10515
PARKDALE,1/168 Beach Rd,4,h,2185000,21.5,4,Kingston City Council,-38.00205,145.07853
SANDRINGHAM,154 Abbott St,4,h,850000,15.2,4,Bayside City Council,-37.95095,145.02096
SEAFORD,43 Molesworth St,4,h,800000,35.4,4,Frankston City Council,-38.11336,145.15035
SPRINGVALE,13 Boonah St,3,h,1016000,20.8,3,Greater Dandenong City Council,-37.95612,145.1494
ASPENDALE GARDENS,1 Wildoer Dr,3,h,951000,21.5,3,Kingston City Council,-38.02608,145.12784
BEAUMARIS,14 Cavell Ct,5,h,1780000,17.3,5,Bayside City Council,-37.97732,145.04388
BEAUMARIS,95 Pellatt St,4,h,1611000,17.3,4,Bayside City Council,-37.98354,145.04261
BERWICK,3 Ellaswood Cl,4,h,683000,35.2,4,Casey City Council,-38.01901,145.33479
BLACK ROCK,3 Whitton Ct,4,h,1730000,17.3,4,Bayside City Council,-37.96678,145.02223
BRIGHTON,23 Arthur Av,5,h,3000000,10.5,5,Bayside City Council,-37.92335,144.99982
BRIGHTON,76 Champion St,3,h,1900000,10.5,3,Bayside City Council,-37.9214,145.00454
BRIGHTON,4/170 Church St,3,u,1296000,10.5,3,Bayside City Council,-37.91733,144.99747
BRIGHTON,2A Collins St,4,h,4050000,10.5,4,Bayside City Council,-37.90904,144.99868
BRIGHTON,4 Glendora Av,4,h,2210000,10.5,4,Bayside City Council,-37.88779,144.99933
BRIGHTON EAST,1 Bruce St,4,h,1655000,10.3,4,Bayside City Council,-37.90296,145.02261
BRIGHTON EAST,638 Hawthorn Rd,4,h,2000000,10.3,4,Bayside City Council,-37.90344,145.01856
BRIGHTON EAST,18 Marriage Rd,3,h,2150000,10.3,3,Bayside City Council,-37.91892,145.00923
BRIGHTON EAST,174 South Rd,3,h,1680000,10.3,3,Bayside City Council,-37.93063,145.01314
BRIGHTON EAST,3/87 Thomas St,2,u,890000,10.3,2,Bayside City Council,-37.91106,145.02394
BURWOOD,50 Finch St,3,h,1170000,10.4,3,Monash City Council,-37.85553,145.12305
BURWOOD,61 McCubbin St,4,h,1390000,10.4,4,Monash City Council,-37.85374,145.12459
BURWOOD,19 Worrall St,4,h,1471000,10.4,4,Monash City Council,-37.84883,145.12998
CARRUM,2/10 Millicent Av,3,u,687500,31.2,3,Kingston City Council,-38.07509,145.12965
CARRUM DOWNS,9 Talba Ct,3,h,552500,34.9,3,Frankston City Council,-38.11471,145.18248
CHADSTONE,1/1 Dundee Av,4,h,995000,11.7,4,Monash City Council,-37.88658,145.09297
CHADSTONE,16 Jacana Ct,5,h,1310000,11.7,5,Monash City Council,-37.88478,145.10244
CHELTENHAM,4 Brownfield St,3,h,1275000,17.9,3,Bayside City Council,-37.96791,145.06241
CHELTENHAM,10 Jack Rd,4,h,1200000,17.9,4,Bayside City Council,-37.96098,145.04275
CHELTENHAM,67 Oak Av,3,h,1095000,17.9,3,Bayside City Council,-37.9746,145.07207
CLARINDA,10 Boree Av,4,h,1241000,17.5,4,Kingston City Council,-37.92801,145.1057
CLAYTON,56 Eva St,4,h,1250000,16.7,4,Monash City Council,-37.9255,145.11331
CLAYTON,2/46 Jaguar Dr,3,h,729500,16.7,3,Monash City Council,-37.92624,145.1321
CRANBOURNE,25 Springhill Dr,3,h,555000,34.7,3,Casey City Council,-38.08632,145.28343
DANDENONG,3/111 Clow St,2,u,370000,24.7,2,Greater Dandenong City Council,-37.98585,145.22651
DANDENONG,8 Orgill St,2,h,488000,24.7,2,Greater Dandenong City Council,-37.99173,145.22309
DINGLEY VILLAGE,28 Higgins Cl,4,h,915000,22.2,4,Kingston City Council,-37.97158,145.12634
DINGLEY VILLAGE,56 Jacks Av,3,h,736000,22.2,3,Kingston City Council,-37.98504,145.12892
FRANKSTON,50 Brooklyn Av,3,h,610000,38,3,Frankston City Council,-38.16415,145.14251
FRANKSTON SOUTH,5 Palmerston Cr,3,h,850000,38,3,Frankston City Council,-38.1632,145.10766
GLEN WAVERLEY,42 Caithness Cr,3,h,1311000,16.7,3,Monash City Council,-37.88984,145.18016
HAMPTON EAST,68 Spring Rd,3,h,1345000,13.8,3,Bayside City Council,-37.94087,145.03366
HIGHETT,3 Port St,3,h,1242000,16,3,Bayside City Council,-37.95384,145.05443
HIGHETT,4/27 Wilson St,2,u,677500,16,2,Bayside City Council,-37.94874,145.02631
HUGHESDALE,10 Bowen St,4,h,1570000,12.3,4,Monash City Council,-37.9016,145.08294
KEYSBOROUGH,3 Scotch Av,2,t,688000,25.2,2,Greater Dandenong City Council,-38.00013,145.14673
LANGWARRIN,5 Athol Ct,3,h,650000,41,3,Frankston City Council,-38.15752,145.19127
MENTONE,6 Dallas St,3,h,900000,20,3,Kingston City Council,-37.98137,145.0918
MENTONE,5 Napier St,4,h,2025000,20,4,Kingston City Council,-37.98707,145.0609
MORDIALLOC,8 Ashmore Av,4,h,1800000,21.5,4,Kingston City Council,-38.00119,145.08589
MORDIALLOC,6 Winterset Cl,4,h,1440000,21.5,4,Kingston City Council,-38.00477,145.10078
MOUNT WAVERLEY,1/37 Bennett Av,3,t,900000,14.2,3,Monash City Council,-37.85991,145.14523
MOUNT WAVERLEY,1/21 Herbert St,2,u,730000,14.2,2,Monash City Council,-37.86528,145.11775
MOUNT WAVERLEY,44 William St,5,h,2558000,14.2,5,Monash City Council,-37.88007,145.12328
MULGRAVE,95 Wanda St,4,h,1001000,18.8,4,Monash City Council,-37.92862,145.16664
NARRE WARREN,6 Forsyth Ct,4,h,655000,34.1,4,Casey City Council,-38.01706,145.29076
OAKLEIGH,6 Gillon Ct,4,h,1415000,12.3,4,Monash City Council,-37.89215,145.10472
OAKLEIGH SOUTH,3/6 Reid St,2,u,601000,15.5,2,Kingston City Council,-37.91061,145.0862
PARKDALE,8 Hicks St,3,h,1051000,21.5,3,Kingston City Council,-37.98703,145.09131
PARKDALE,1/41 Seventh St,3,t,1206000,21.5,3,Kingston City Council,-37.98833,145.07741
SANDRINGHAM,26 Kirkwood Av,5,h,3350000,15.2,5,Bayside City Council,-37.95762,145.01418
SANDRINGHAM,76 Vincent St,5,h,2255000,15.2,5,Bayside City Council,-37.95017,145.02054
SPRINGVALE,67 Glendale Rd,6,h,917000,20.8,6,Greater Dandenong City Council,-37.93594,145.14674
WHEELERS HILL,18 Garnett Rd,4,h,1184000,16.7,4,Monash City Council,-37.91161,145.19694
WHEELERS HILL,3 Jensen Ct,4,h,1157000,16.7,4,Monash City Council,-37.91212,145.1793
WHEELERS HILL,19 Kooringa Cr,5,h,1100000,16.7,5,Monash City Council,-37.91299,145.1767
ASHWOOD,10 Kiewa St,3,h,1420000,10.2,3,Monash City Council,-37.86173,145.11074
ASPENDALE,5/148 Nepean Hwy,3,t,805000,21.5,3,Kingston City Council,-38.02768,145.10187
BRIGHTON,51 Bay St,4,h,2800000,10.5,4,Bayside City Council,-37.90396,144.99126
BRIGHTON,37/18 Cochrane St,1,u,290000,10.5,1,Bayside City Council,-37.9041,144.9993
CARRUM,20 Parkside Bvd,2,t,495000,31.2,2,Kingston City Council,-38.0796,145.13272
CARRUM DOWNS,10A William Rd,2,h,403500,34.9,2,Frankston City Council,-38.09665,145.17646
CHADSTONE,1/3 Evans St,3,u,960000,11.7,3,Monash City Council,-37.88304,145.0969
CLAYTON,1/30 Morton St,3,u,696000,16.7,3,Monash City Council,-37.91735,145.13814
CLAYTON,25 View St,5,h,1115000,16.7,5,Monash City Council,-37.92304,145.10984
CLAYTON,32 Wellington Rd,3,h,1950000,16.7,3,Monash City Council,-37.91583,145.13363
CLAYTON SOUTH,48 McMillan St,4,h,962000,17.5,4,Kingston City Council,-37.93197,145.12219
DANDENONG,28 Ray St,4,h,583000,24.7,4,Greater Dandenong City Council,-37.97369,145.19714
DANDENONG NORTH,84 Loch Rd,3,h,618500,24.7,3,Greater Dandenong City Council,-37.95661,145.2191
DANDENONG NORTH,3 Victor Av,3,h,727000,24.7,3,Greater Dandenong City Council,-37.95466,145.21193
DINGLEY VILLAGE,18 Albert Pl,3,t,802000,22.2,3,Kingston City Council,-37.98146,145.11715
DINGLEY VILLAGE,29 Elliott Cr,3,h,800000,22.2,3,Kingston City Council,-37.98596,145.13187
DINGLEY VILLAGE,5 Tarnook Ct,4,h,854000,22.2,4,Kingston City Council,-37.97936,145.13302
DOVETON,5 Crimson Dr,3,h,500000,28.8,3,Casey City Council,-37.98537,145.23505
ENDEAVOUR HILLS,18 Struan Av,4,h,625000,28.5,4,Casey City Council,-37.96466,145.27006
FRANKSTON,12 Tantani St,3,h,506000,38,3,Frankston City Council,-38.13743,145.16702
FRANKSTON,50 Towerhill Rd,4,h,755000,38,4,Frankston City Council,-38.16146,145.12997
GLEN WAVERLEY,2/25 Fernhill St,2,u,960000,16.7,2,Monash City Council,-37.87606,145.15951
GLEN WAVERLEY,707 Waverley Rd,5,h,1116500,16.7,5,Monash City Council,-37.88902,145.16678
HAMPTON,1/35 Holyrood St,3,t,1660000,13.8,3,Bayside City Council,-37.93297,144.99771
HAMPTON,13 Kyarra St,2,h,1960000,13.8,2,Bayside City Council,-37.94423,145.00844
KEYSBOROUGH,3 Oakwood Dr,4,h,575000,25.2,4,Greater Dandenong City Council,-37.99318,145.15939
MOORABBIN,10 Barilla Rd,3,t,935000,14.3,3,Kingston City Council,-37.94111,145.0431
MOUNT WAVERLEY,5 Charlton St,3,h,1800000,14.2,3,Monash City Council,-37.88256,145.12518
MOUNT WAVERLEY,3 Kunzea Ct,3,h,1700000,14.2,3,Monash City Council,-37.87662,145.13153
MOUNT WAVERLEY,46 Sesame St,5,h,2248000,14.2,5,Monash City Council,-37.86582,145.14824
MOUNT WAVERLEY,2 Viewbank Rd,3,h,1260000,14.2,3,Monash City Council,-37.8958,145.11969
MULGRAVE,27 Glencairn St,5,h,960000,18.8,5,Monash City Council,-37.9298,145.16524
NARRE WARREN,25 Franleigh Dr,3,h,620000,34.1,3,Casey City Council,-38.00908,145.30264
NARRE WARREN,2 Ireland Av,3,h,605000,34.1,3,Casey City Council,-38.037,145.30862
NOBLE PARK,46 Jacana St,4,h,650000,22.7,4,Greater Dandenong City Council,-37.97918,145.18825
NOBLE PARK,14 Mons Pde,3,h,752000,22.7,3,Greater Dandenong City Council,-37.96814,145.17888
NOTTING HILL,3 Risdon Dr,4,h,1211000,16.7,4,Monash City Council,-37.90779,145.15042
OAKLEIGH,42 Bishop St,4,h,1610000,12.3,4,Monash City Council,-37.90821,145.09314
OAKLEIGH EAST,3 McKenzie Ct,2,h,1150000,12.3,2,Monash City Council,-37.90168,145.11081
PARKDALE,1/6 Birdwood St,3,t,1190000,21.5,3,Kingston City Council,-37.99577,145.07215
PARKDALE,4/25 White St,1,t,503750,21.5,1,Kingston City Council,-37.99825,145.08696
SEAFORD,14/10 Claude St,2,t,386000,35.4,2,Frankston City Council,-38.12477,145.13668
SEAFORD,10 Maple St,4,h,763000,35.4,4,Frankston City Council,-38.10226,145.14459
SEAFORD,54 Rosslyn Av,3,h,725000,35.4,3,Frankston City Council,-38.118,145.13015
SEAFORD,210 Seaford Rd,4,h,768000,35.4,4,Frankston City Council,-38.11161,145.15011
SPRINGVALE,13 Kallista Rd,3,h,760000,20.8,3,Greater Dandenong City Council,-37.95743,145.14625
WATERWAYS,7 Portland Pl,4,h,1265000,21.5,4,Kingston City Council,-38.01347,145.12675
WHEELERS HILL,994 Waverley Rd,5,h,1090000,16.7,5,Monash City Council,-37.8921,145.19118
ASHWOOD,5 Kiewa St,4,h,1450000,10.2,4,Monash City Council,-37.86162,145.11042
ASHWOOD,47B Vannam Dr,3,t,1060000,10.2,3,Monash City Council,-37.86324,145.10289
ASPENDALE,14 Ebb St,3,h,970000,21.5,4,Kingston City Council,-38.01596,145.09932
ASPENDALE GARDENS,12 Pacific Dr,4,h,840000,21.5,4,Kingston City Council,-38.01958,145.12356
BEAUMARIS,16A Coronet Gr,3,t,1850000,17.3,3,Bayside City Council,-37.98453,145.02659
BERWICK,2 Northgate Dr,4,h,775000,35.2,4,Casey City Council,-38.06486,145.35031
BERWICK,5 Russel Av,3,h,755000,35.2,3,Casey City Council,-38.02621,145.34635
BRIGHTON EAST,4/3 Gleniffer Av,2,u,620000,10.3,2,Bayside City Council,-37.93171,145.03041
BRIGHTON EAST,10 Grant St,3,h,1500000,10.3,3,Bayside City Council,-37.9135,145.00846
CARRUM,15A Riversdale Av,3,h,825000,31.2,3,Kingston City Council,-38.07196,145.13036
CHADSTONE,3/22 Stapley Cr,3,t,977500,11.7,3,Monash City Council,-37.88923,145.0964
CHELSEA,1/15 Cross Rd,2,u,639000,27,2,Kingston City Council,-38.04602,145.1191
CHELTENHAM,10 Cronin Ct,4,h,1138000,17.9,4,Bayside City Council,-37.96768,145.07966
CHELTENHAM,30 Nancy St,3,h,1050000,17.9,3,Bayside City Council,-37.97223,145.07895
DANDENONG,1 Caroline St,3,h,669000,24.7,3,Greater Dandenong City Council,-37.98997,145.2254
DANDENONG,1462 Heatherton Rd,3,h,880000,24.7,3,Greater Dandenong City Council,-37.96969,145.21043
DANDENONG NORTH,7 Belmont Av,3,h,560000,24.7,3,Greater Dandenong City Council,-37.96543,145.20339
DANDENONG NORTH,7 Buchan St,5,h,895000,24.7,5,Greater Dandenong City Council,-37.94465,145.21236
DOVETON,33 Kanooka Gr,2,h,472500,28.8,2,Casey City Council,-37.99715,145.23526
EDITHVALE,9a Ivan Av,2,u,724000,27,2,Kingston City Council,-38.0371,145.11717
FRANKSTON,10 Yuluma Ct,4,h,600500,38,4,Frankston City Council,-38.13805,145.16668
FRANKSTON SOUTH,18 Blaxland Av,3,h,665000,38,3,Frankston City Council,-38.16762,145.13545
GLEN WAVERLEY,2/51 Avonhurst Dr,2,u,656000,16.7,2,Monash City Council,-37.89919,145.14856
GLEN WAVERLEY,1/6 Kirstina Rd,2,u,730000,16.7,2,Monash City Council,-37.89017,145.1652
GLEN WAVERLEY,32 Maylands Cr,5,h,1182000,16.7,5,Monash City Council,-37.90383,145.17166
GLEN WAVERLEY,2/40 The Outlook,4,u,1500000,16.7,4,Monash City Council,-37.88425,145.17031
GLEN WAVERLEY,25 Walter St,3,h,1800000,16.7,3,Monash City Council,-37.86954,145.16429
GLEN WAVERLEY,2 Wattletree Ct,5,h,1832000,16.7,5,Monash City Council,-37.87942,145.17668
GLEN WAVERLEY,2/32 Wilson Rd,3,u,1000000,16.7,3,Monash City Council,-37.88599,145.17031
HAMPTON,15 David St,3,h,1930000,13.8,3,Bayside City Council,-37.94229,145.01306
HAMPTON,7 Exon St,3,t,1405000,13.8,3,Bayside City Council,-37.93487,145.00093
HIGHETT,9 Barnet St,3,h,1460000,16,3,Bayside City Council,-37.95008,145.03203
